Model already exists: ../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl
Loading the pre-trained diffusion model from "../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl"...
cherish
4
torch.Size([12])
teacher now
torch.Size([3])
/home/zeus/miniconda3/envs/cloudspace/lib/python3.9/site-packages/torch/distributed/distributed_c10d.py:4631: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user. 
  warnings.warn(  # warn only once
Total parameters in U-Net:      60417164
Setting up optimizer...
Training for 200 kimg...

Step: 0 | Loss-mean: 1131.86596680 | loss-std:  15.11037064
Step: 1 | Loss-mean:  36.94477081 | loss-std:   3.97847104
Step: 2 | Loss-mean:  25.45798111 | loss-std:  10.05465603
Step: 0 | Loss-mean: 1073.77368164 | loss-std:  14.64086628
Step: 1 | Loss-mean:  33.80419922 | loss-std:   2.74099684
Step: 2 | Loss-mean:  20.03849983 | loss-std:   6.01155710
Step: 0 | Loss-mean: 1074.36865234 | loss-std:  13.92542744
Step: 1 | Loss-mean:  32.71278381 | loss-std:   2.37620854
Step: 2 | Loss-mean:  17.88101959 | loss-std:   4.97277975
Step: 0 | Loss-mean: 1072.99768066 | loss-std:  15.72597313
Step: 1 | Loss-mean:  31.75449371 | loss-std:   2.59643316
Step: 2 | Loss-mean:  19.15002632 | loss-std:   5.37538433
tick 85    kimg 87.3      time 1h 36m 03s   sec/tick 67.2    sec/kimg 65.63   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1073.60803223 | loss-std:  14.18060398
Step: 1 | Loss-mean:  30.75080109 | loss-std:   2.61846304
Step: 2 | Loss-mean:  16.62048149 | loss-std:   5.54567194
Step: 0 | Loss-mean: 1072.33496094 | loss-std:  14.24089718
Step: 1 | Loss-mean:  29.73331833 | loss-std:   2.23760891
Step: 2 | Loss-mean:  16.70131683 | loss-std:   4.34185266
Step: 0 | Loss-mean: 1073.16564941 | loss-std:  15.26775169
Step: 1 | Loss-mean:  30.22008324 | loss-std:   3.13320494
Step: 2 | Loss-mean:  18.12761879 | loss-std:   6.13368082
Step: 0 | Loss-mean: 1071.83825684 | loss-std:  14.83041573
Step: 1 | Loss-mean:  29.75029945 | loss-std:   2.19613719
Step: 2 | Loss-mean:  19.09661102 | loss-std:   4.84328747
tick 86    kimg 88.3      time 1h 37m 11s   sec/tick 67.3    sec/kimg 65.72   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1072.87145996 | loss-std:  14.23868275
Step: 1 | Loss-mean:  31.21209908 | loss-std:   3.70082998
Step: 2 | Loss-mean:  21.60287476 | loss-std:   7.81129026
Step: 0 | Loss-mean: 1072.37597656 | loss-std:  14.32063007
Step: 1 | Loss-mean:  29.23156738 | loss-std:   2.44038939
Step: 2 | Loss-mean:  17.34978485 | loss-std:   4.93990898
Step: 0 | Loss-mean: 1073.21765137 | loss-std:  14.85424042
Step: 1 | Loss-mean:  28.60825729 | loss-std:   2.50027752
Step: 2 | Loss-mean:  16.57227325 | loss-std:   5.17838430
Step: 0 | Loss-mean: 1072.86218262 | loss-std:  13.66915894
Step: 1 | Loss-mean:  28.44535828 | loss-std:   2.67580271
Step: 2 | Loss-mean:  17.08055305 | loss-std:   5.71932125
tick 87    kimg 89.3      time 1h 38m 18s   sec/tick 67.4    sec/kimg 65.80   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1072.60668945 | loss-std:  14.23968124
Step: 1 | Loss-mean:  27.83268738 | loss-std:   2.97516704
Step: 2 | Loss-mean:  16.46733856 | loss-std:   5.78968000
Step: 0 | Loss-mean: 1073.90576172 | loss-std:  14.48715973
Step: 1 | Loss-mean:  27.26141357 | loss-std:   2.27952647
Step: 2 | Loss-mean:  15.49968910 | loss-std:   4.17146063
Step: 0 | Loss-mean: 1072.82641602 | loss-std:  15.07442379
Step: 1 | Loss-mean:  27.18796921 | loss-std:   2.58532929
Step: 2 | Loss-mean:  15.79704666 | loss-std:   4.83861780
Step: 0 | Loss-mean: 1072.38464355 | loss-std:  13.80535221
Step: 1 | Loss-mean:  26.71002769 | loss-std:   2.49557304
Step: 2 | Loss-mean:  15.28279114 | loss-std:   4.32635975
tick 88    kimg 90.4      time 1h 39m 25s   sec/tick 67.1    sec/kimg 65.52   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1072.76416016 | loss-std:  14.12940788
Step: 1 | Loss-mean:  27.17683029 | loss-std:   2.96279120
Step: 2 | Loss-mean:  15.82706833 | loss-std:   5.13147736
Step: 0 | Loss-mean: 1071.39807129 | loss-std:  13.36654377
Step: 1 | Loss-mean:  26.58884239 | loss-std:   2.18252444
Step: 2 | Loss-mean:  16.20239449 | loss-std:   3.70065522
Step: 0 | Loss-mean: 1074.12890625 | loss-std:  13.18082523
Step: 1 | Loss-mean:  27.00982285 | loss-std:   2.95684433
Step: 2 | Loss-mean:  17.39249802 | loss-std:   5.53557444
Step: 0 | Loss-mean: 1074.48779297 | loss-std:  12.98261070
Step: 1 | Loss-mean:  26.77822495 | loss-std:   2.00530720
Step: 2 | Loss-mean:  15.83436203 | loss-std:   3.53521943
tick 89    kimg 91.4      time 1h 40m 32s   sec/tick 67.0    sec/kimg 65.41   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1071.09057617 | loss-std:  14.28117275
Step: 1 | Loss-mean:  26.09747124 | loss-std:   2.38340878
Step: 2 | Loss-mean:  14.97110558 | loss-std:   4.40134907
Step: 0 | Loss-mean: 1072.09020996 | loss-std:  14.04927826
Step: 1 | Loss-mean:  26.25968742 | loss-std:   2.83317685
Step: 2 | Loss-mean:  15.82381630 | loss-std:   4.56545830
Step: 0 | Loss-mean: 1072.47912598 | loss-std:  13.56653690
Step: 1 | Loss-mean:  26.32252312 | loss-std:   1.86590886
Step: 2 | Loss-mean:  18.25140381 | loss-std:   3.71578074
Step: 0 | Loss-mean: 1071.54101562 | loss-std:  15.14068031
Step: 1 | Loss-mean:  27.34149361 | loss-std:   3.08790708
Step: 2 | Loss-mean:  20.34789848 | loss-std:   6.20395422
tick 90    kimg 92.4      time 1h 41m 40s   sec/tick 67.6    sec/kimg 66.04   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1070.26025391 | loss-std:  14.40369892
Step: 1 | Loss-mean:  26.58345413 | loss-std:   1.90050972
Step: 2 | Loss-mean:  17.90257072 | loss-std:   3.97650218
Step: 0 | Loss-mean: 1072.14160156 | loss-std:  14.37025928
Step: 1 | Loss-mean:  26.25341606 | loss-std:   2.26661921
Step: 2 | Loss-mean:  14.87014008 | loss-std:   4.24792004
Step: 0 | Loss-mean: 1072.20654297 | loss-std:  14.89085579
Step: 1 | Loss-mean:  26.44855499 | loss-std:   3.46394968
Step: 2 | Loss-mean:  18.83190346 | loss-std:   6.84125614
Step: 0 | Loss-mean: 1067.41040039 | loss-std:  13.94030094
Step: 1 | Loss-mean:  26.43227577 | loss-std:   2.21678662
Step: 2 | Loss-mean:  15.75279236 | loss-std:   4.18140268
tick 91    kimg 93.4      time 1h 42m 47s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1069.62060547 | loss-std:  15.07080173
Step: 1 | Loss-mean:  59.95916748 | loss-std:   1.27739537
Step: 2 | Loss-mean:  21.11621857 | loss-std:   4.79806852
Step: 0 | Loss-mean: 1067.00073242 | loss-std:  14.91595459
Step: 1 | Loss-mean:  30.99258232 | loss-std:   2.38342190
Step: 2 | Loss-mean:  20.37381554 | loss-std:   4.26529551
Step: 0 | Loss-mean: 1066.89855957 | loss-std:  13.50696182
Step: 1 | Loss-mean:  27.56088638 | loss-std:   3.26687169
Step: 2 | Loss-mean:  18.37190247 | loss-std:   5.82538557
Step: 0 | Loss-mean: 1065.77343750 | loss-std:  14.48268223
Step: 1 | Loss-mean:  26.24105072 | loss-std:   2.66466212
Step: 2 | Loss-mean:  15.82184982 | loss-std:   4.05623150
tick 92    kimg 94.5      time 1h 43m 55s   sec/tick 67.5    sec/kimg 65.91   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1064.16723633 | loss-std:  15.02857304
Step: 1 | Loss-mean:  25.33848953 | loss-std:   2.42321682
Step: 2 | Loss-mean:  17.17159271 | loss-std:   3.38106012
Step: 0 | Loss-mean: 1064.07470703 | loss-std:  13.74324894
Step: 1 | Loss-mean:  25.03872299 | loss-std:   2.40812564
Step: 2 | Loss-mean:  16.04359818 | loss-std:   3.55251431
Step: 0 | Loss-mean: 1063.99267578 | loss-std:  15.06714916
Step: 1 | Loss-mean:  25.48398209 | loss-std:   2.59971547
Step: 2 | Loss-mean:  16.48557663 | loss-std:   4.13302565
Step: 0 | Loss-mean: 1063.81445312 | loss-std:  14.68937778
Step: 1 | Loss-mean:  24.64203072 | loss-std:   2.19943190
Step: 2 | Loss-mean:  15.37242699 | loss-std:   3.55727005
tick 93    kimg 95.5      time 1h 45m 02s   sec/tick 67.5    sec/kimg 65.91   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1063.21020508 | loss-std:  13.57502747
Step: 1 | Loss-mean:  23.94992828 | loss-std:   2.11790156
Step: 2 | Loss-mean:  14.57648468 | loss-std:   3.38232708
Step: 0 | Loss-mean: 1061.34570312 | loss-std:  13.82320309
Step: 1 | Loss-mean:  23.96869850 | loss-std:   1.95147038
Step: 2 | Loss-mean:  15.59591293 | loss-std:   3.08484817
Step: 0 | Loss-mean: 1063.98876953 | loss-std:  14.04844093
Step: 1 | Loss-mean:  24.96278763 | loss-std:   2.88016748
Step: 2 | Loss-mean:  17.90246391 | loss-std:   4.46828938
Step: 0 | Loss-mean: 1062.83666992 | loss-std:  13.40685368
Step: 1 | Loss-mean:  25.42323303 | loss-std:   1.64353085
Step: 2 | Loss-mean:  20.20755005 | loss-std:   3.19890881
tick 94    kimg 96.5      time 1h 46m 10s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1063.79504395 | loss-std:  15.28320980
Step: 1 | Loss-mean:  29.41481781 | loss-std:   3.62487984
Step: 2 | Loss-mean:  26.30691910 | loss-std:   8.27513027
Step: 0 | Loss-mean: 1064.86938477 | loss-std:  14.62890720
Step: 1 | Loss-mean:  25.38604355 | loss-std:   2.24358225
Step: 2 | Loss-mean:  15.17437363 | loss-std:   4.11304855
Step: 0 | Loss-mean: 1063.30871582 | loss-std:  14.73756981
Step: 1 | Loss-mean:  25.84352303 | loss-std:   2.77066350
Step: 2 | Loss-mean:  18.33251190 | loss-std:   5.06334352
Step: 0 | Loss-mean: 1063.98413086 | loss-std:  14.03813648
Step: 1 | Loss-mean:  24.54622269 | loss-std:   3.29765606
Step: 2 | Loss-mean:  16.42333794 | loss-std:   5.73178720
tick 95    kimg 97.5      time 1h 47m 17s   sec/tick 67.4    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1064.59008789 | loss-std:  14.33694458
Step: 1 | Loss-mean:  24.89913559 | loss-std:   3.55056882
Step: 2 | Loss-mean:  18.64128876 | loss-std:   6.56819105
Step: 0 | Loss-mean: 1063.83227539 | loss-std:  14.79506683
Step: 1 | Loss-mean:  23.63852692 | loss-std:   2.10526133
Step: 2 | Loss-mean:  15.96070194 | loss-std:   3.42864704
Step: 0 | Loss-mean: 1065.22082520 | loss-std:  14.00206470
Step: 1 | Loss-mean:  23.56538010 | loss-std:   2.56439948
Step: 2 | Loss-mean:  15.36195564 | loss-std:   4.01293278
Step: 0 | Loss-mean: 1064.65258789 | loss-std:  13.18986225
Step: 1 | Loss-mean:  23.50332260 | loss-std:   2.85357904
Step: 2 | Loss-mean:  15.34991455 | loss-std:   4.83182240
tick 96    kimg 98.6      time 1h 48m 25s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1065.08471680 | loss-std:  14.38809490
Step: 1 | Loss-mean:  23.39984512 | loss-std:   3.03593612
Step: 2 | Loss-mean:  15.53267860 | loss-std:   4.65440512
Step: 0 | Loss-mean: 1065.98828125 | loss-std:  15.19422436
Step: 1 | Loss-mean:  22.91855049 | loss-std:   2.56216025
Step: 2 | Loss-mean:  14.78639793 | loss-std:   3.80158544
Step: 0 | Loss-mean: 1065.63281250 | loss-std:  14.53496742
Step: 1 | Loss-mean:  22.84333038 | loss-std:   2.80644727
Step: 2 | Loss-mean:  13.80033875 | loss-std:   4.18344069
Step: 0 | Loss-mean: 1065.44140625 | loss-std:  13.95491600
Step: 1 | Loss-mean:  22.86466217 | loss-std:   2.69554210
Step: 2 | Loss-mean:  14.67827797 | loss-std:   3.92060328
tick 97    kimg 99.6      time 1h 49m 32s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.56176758 | loss-std:  14.34327221
Step: 1 | Loss-mean:  22.80824471 | loss-std:   2.09601855
Step: 2 | Loss-mean:  14.02305126 | loss-std:   3.29856706
Step: 0 | Loss-mean: 1066.11547852 | loss-std:  14.67569160
Step: 1 | Loss-mean:  23.72498131 | loss-std:   1.91772735
Step: 2 | Loss-mean:  14.66738224 | loss-std:   2.97584486
Step: 0 | Loss-mean: 1066.87963867 | loss-std:  14.84517002
Step: 1 | Loss-mean:  24.70489311 | loss-std:   2.00325012
Step: 2 | Loss-mean:  14.67971039 | loss-std:   3.41404486
Step: 0 | Loss-mean: 1065.96313477 | loss-std:  14.68636513
Step: 1 | Loss-mean:  22.05049133 | loss-std:   1.87828040
Step: 2 | Loss-mean:  13.75124550 | loss-std:   3.01234698
tick 98    kimg 100.6     time 1h 50m 40s   sec/tick 67.5    sec/kimg 65.88   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1065.08715820 | loss-std:  14.19791985
Step: 1 | Loss-mean:  22.11148834 | loss-std:   1.98039472
Step: 2 | Loss-mean:  13.17110062 | loss-std:   3.18968272
Step: 0 | Loss-mean: 1065.30249023 | loss-std:  13.88086224
Step: 1 | Loss-mean:  21.87649918 | loss-std:   2.23431444
Step: 2 | Loss-mean:  13.04787254 | loss-std:   3.09841037
Step: 0 | Loss-mean: 1067.20861816 | loss-std:  13.19236946
Step: 1 | Loss-mean:  22.09093857 | loss-std:   2.34496164
Step: 2 | Loss-mean:  13.61941147 | loss-std:   3.48958802
Step: 0 | Loss-mean: 1066.55334473 | loss-std:  15.10125637
Step: 1 | Loss-mean:  21.78961182 | loss-std:   1.90535069
Step: 2 | Loss-mean:  13.02156067 | loss-std:   2.98403525
tick 99    kimg 101.6     time 1h 51m 47s   sec/tick 67.5    sec/kimg 65.91   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1064.97753906 | loss-std:  14.36379719
Step: 1 | Loss-mean:  21.65804672 | loss-std:   1.87886441
Step: 2 | Loss-mean:  12.91383266 | loss-std:   2.77655029
Step: 0 | Loss-mean: 1067.73010254 | loss-std:  15.00386620
Step: 1 | Loss-mean:  21.77873230 | loss-std:   1.74065030
Step: 2 | Loss-mean:  12.96295071 | loss-std:   2.82951832
Step: 0 | Loss-mean: 1067.06457520 | loss-std:  14.28848457
Step: 1 | Loss-mean:  21.47109604 | loss-std:   1.95862806
Step: 2 | Loss-mean:  12.93818474 | loss-std:   3.19334674
Step: 0 | Loss-mean: 1068.23840332 | loss-std:  14.54234695
Step: 1 | Loss-mean:  21.53435707 | loss-std:   1.92471457
Step: 2 | Loss-mean:  12.82406807 | loss-std:   2.84011698
tick 100   kimg 102.7     time 1h 52m 55s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.00024414 | loss-std:  14.85645390
Step: 1 | Loss-mean:  21.41660881 | loss-std:   1.73101842
Step: 2 | Loss-mean:  12.93109322 | loss-std:   2.76595950
Step: 0 | Loss-mean: 1065.77026367 | loss-std:  14.05446815
Step: 1 | Loss-mean:  21.46385956 | loss-std:   2.09608006
Step: 2 | Loss-mean:  12.78081799 | loss-std:   3.19566870
Step: 0 | Loss-mean: 1066.87097168 | loss-std:  14.17264080
Step: 1 | Loss-mean:  21.81183052 | loss-std:   2.28438783
Step: 2 | Loss-mean:  13.18118286 | loss-std:   3.40142107
Step: 0 | Loss-mean: 1066.32653809 | loss-std:  15.24665260
Step: 1 | Loss-mean:  21.55133057 | loss-std:   1.99272001
Step: 2 | Loss-mean:  13.18055534 | loss-std:   3.15083623
tick 101   kimg 103.7     time 1h 54m 02s   sec/tick 67.5    sec/kimg 65.95   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1067.23193359 | loss-std:  13.35691547
Step: 1 | Loss-mean:  21.28096771 | loss-std:   1.68363321
Step: 2 | Loss-mean:  12.68984509 | loss-std:   2.72242928
Step: 0 | Loss-mean: 1068.88281250 | loss-std:  14.32835674
Step: 1 | Loss-mean:  21.59853172 | loss-std:   2.15615869
Step: 2 | Loss-mean:  13.10330772 | loss-std:   3.25755477
Step: 0 | Loss-mean: 1067.64038086 | loss-std:  14.41759396
Step: 1 | Loss-mean:  21.51079178 | loss-std:   2.03373170
Step: 2 | Loss-mean:  12.79875183 | loss-std:   2.95633721
Step: 0 | Loss-mean: 1067.54089355 | loss-std:  13.12916946
Step: 1 | Loss-mean:  21.58571625 | loss-std:   2.04962254
Step: 2 | Loss-mean:  13.16899300 | loss-std:   3.17067361
tick 102   kimg 104.7     time 1h 55m 10s   sec/tick 67.5    sec/kimg 65.96   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.22839355 | loss-std:  14.65294266
Step: 1 | Loss-mean:  21.38045120 | loss-std:   2.01637483
Step: 2 | Loss-mean:  12.95124817 | loss-std:   3.10448885
Step: 0 | Loss-mean: 1067.57226562 | loss-std:  13.52617264
Step: 1 | Loss-mean:  21.41589737 | loss-std:   1.89823365
Step: 2 | Loss-mean:  12.97603130 | loss-std:   3.17725229
Step: 0 | Loss-mean: 1068.74890137 | loss-std:  14.23796177
Step: 1 | Loss-mean:  21.51661682 | loss-std:   1.78496158
Step: 2 | Loss-mean:  12.92383194 | loss-std:   2.81960821
Step: 0 | Loss-mean: 1067.83117676 | loss-std:  14.40326023
Step: 1 | Loss-mean:  21.22888947 | loss-std:   1.63643193
Step: 2 | Loss-mean:  12.98514938 | loss-std:   3.08899808
tick 103   kimg 105.7     time 1h 56m 18s   sec/tick 67.5    sec/kimg 65.91   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1067.93469238 | loss-std:  15.85908604
Step: 1 | Loss-mean:  21.40859222 | loss-std:   1.93415892
Step: 2 | Loss-mean:  13.05088615 | loss-std:   2.92040586
Step: 0 | Loss-mean: 1067.26098633 | loss-std:  13.45281219
Step: 1 | Loss-mean:  21.31100082 | loss-std:   1.87120700
Step: 2 | Loss-mean:  12.76604557 | loss-std:   2.87962866
Step: 0 | Loss-mean: 1066.19531250 | loss-std:  13.72105598
Step: 1 | Loss-mean:  21.19939232 | loss-std:   1.76747060
Step: 2 | Loss-mean:  12.91995811 | loss-std:   3.02796721
Step: 0 | Loss-mean: 1067.34960938 | loss-std:  13.52494812
Step: 1 | Loss-mean:  21.31699753 | loss-std:   1.79383302
Step: 2 | Loss-mean:  13.06304550 | loss-std:   2.90122008
tick 104   kimg 106.8     time 1h 57m 25s   sec/tick 67.5    sec/kimg 65.96   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.60205078 | loss-std:  14.93229675
Step: 1 | Loss-mean:  21.12665176 | loss-std:   1.72970867
Step: 2 | Loss-mean:  12.76847649 | loss-std:   2.82384419
Step: 0 | Loss-mean: 1066.71923828 | loss-std:  13.14838409
Step: 1 | Loss-mean:  20.99648666 | loss-std:   1.52845621
Step: 2 | Loss-mean:  12.74346733 | loss-std:   2.73013020
Step: 0 | Loss-mean: 1067.37561035 | loss-std:  14.46086121
Step: 1 | Loss-mean:  21.12224960 | loss-std:   1.64933968
Step: 2 | Loss-mean:  12.61802292 | loss-std:   2.79229832
Step: 0 | Loss-mean: 1064.95031738 | loss-std:  14.61627197
Step: 1 | Loss-mean:  20.95891953 | loss-std:   1.77676439
Step: 2 | Loss-mean:  12.70226288 | loss-std:   2.61957026
tick 105   kimg 107.8     time 1h 58m 33s   sec/tick 67.5    sec/kimg 65.94   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1068.10827637 | loss-std:  14.27736092
Step: 1 | Loss-mean:  21.06789017 | loss-std:   1.58394492
Step: 2 | Loss-mean:  12.68270016 | loss-std:   2.83930159
Step: 0 | Loss-mean: 1066.72338867 | loss-std:  13.87992382
Step: 1 | Loss-mean:  21.01002502 | loss-std:   1.72320127
Step: 2 | Loss-mean:  12.67975426 | loss-std:   2.72431707
Step: 0 | Loss-mean: 1068.07409668 | loss-std:  15.04453945
Step: 1 | Loss-mean:  21.21679688 | loss-std:   1.95356524
Step: 2 | Loss-mean:  12.94961548 | loss-std:   2.95553708
Step: 0 | Loss-mean: 1068.42407227 | loss-std:  14.89063644
Step: 1 | Loss-mean:  21.10467148 | loss-std:   1.90007401
Step: 2 | Loss-mean:  12.78327179 | loss-std:   2.97778153
tick 106   kimg 108.8     time 1h 59m 40s   sec/tick 67.6    sec/kimg 65.99   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1067.10009766 | loss-std:  13.44145012
Step: 1 | Loss-mean:  21.02848816 | loss-std:   1.75507081
Step: 2 | Loss-mean:  12.75108051 | loss-std:   3.04186940
Step: 0 | Loss-mean: 1067.59399414 | loss-std:  13.91927719
Step: 1 | Loss-mean:  20.96212387 | loss-std:   1.62423790
Step: 2 | Loss-mean:  12.58413506 | loss-std:   2.67253256
Step: 0 | Loss-mean: 1067.38354492 | loss-std:  13.68460369
Step: 1 | Loss-mean:  20.99070930 | loss-std:   1.74542999
Step: 2 | Loss-mean:  12.76057911 | loss-std:   3.01423454
Step: 0 | Loss-mean: 1068.56542969 | loss-std:  12.97199345
Step: 1 | Loss-mean:  21.07657051 | loss-std:   1.81815791
Step: 2 | Loss-mean:  12.73506927 | loss-std:   3.03730869
tick 107   kimg 109.8     time 2h 00m 48s   sec/tick 67.5    sec/kimg 65.91   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1068.47998047 | loss-std:  14.38350964
Step: 1 | Loss-mean:  21.15809631 | loss-std:   1.99511242
Step: 2 | Loss-mean:  12.92127895 | loss-std:   2.98893619
Step: 0 | Loss-mean: 1067.56140137 | loss-std:  14.63770580
Step: 1 | Loss-mean:  20.94626808 | loss-std:   1.75579524
Step: 2 | Loss-mean:  12.81811428 | loss-std:   3.03731275
Step: 0 | Loss-mean: 1066.63574219 | loss-std:  13.39555359
Step: 1 | Loss-mean:  20.96857071 | loss-std:   1.83231890
Step: 2 | Loss-mean:  12.99035645 | loss-std:   3.05642533
Step: 0 | Loss-mean: 1068.20458984 | loss-std:  14.30555725
Step: 1 | Loss-mean:  20.98503876 | loss-std:   1.76448071
Step: 2 | Loss-mean:  12.74393463 | loss-std:   2.90487289
tick 108   kimg 110.8     time 2h 01m 55s   sec/tick 67.6    sec/kimg 65.97   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1067.36669922 | loss-std:  14.15114784
Step: 1 | Loss-mean:  20.97080612 | loss-std:   1.81317019
Step: 2 | Loss-mean:  12.82104969 | loss-std:   2.90595460
Step: 0 | Loss-mean: 1066.52978516 | loss-std:  13.23506069
Step: 1 | Loss-mean:  20.88917732 | loss-std:   1.92015600
Step: 2 | Loss-mean:  12.93706036 | loss-std:   3.03129768
Step: 0 | Loss-mean: 1068.75805664 | loss-std:  14.64557457
Step: 1 | Loss-mean:  20.84654045 | loss-std:   1.63335335
Step: 2 | Loss-mean:  12.52787685 | loss-std:   2.88068175
Step: 0 | Loss-mean: 1067.77893066 | loss-std:  14.41022873
Step: 1 | Loss-mean:  20.93841553 | loss-std:   1.91813290
Step: 2 | Loss-mean:  12.83909702 | loss-std:   3.12618661
tick 109   kimg 111.9     time 2h 03m 03s   sec/tick 67.5    sec/kimg 65.94   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.72241211 | loss-std:  13.86710644
Step: 1 | Loss-mean:  20.74772835 | loss-std:   1.82190037
Step: 2 | Loss-mean:  12.80049706 | loss-std:   2.82847762
Step: 0 | Loss-mean: 1067.40649414 | loss-std:  14.18096256
Step: 1 | Loss-mean:  20.84315300 | loss-std:   1.73845148
Step: 2 | Loss-mean:  12.57714653 | loss-std:   2.77162600
Step: 0 | Loss-mean: 1065.95947266 | loss-std:  13.82466316
Step: 1 | Loss-mean:  20.57175446 | loss-std:   1.56225908
Step: 2 | Loss-mean:  12.45752525 | loss-std:   2.61644292
Step: 0 | Loss-mean: 1067.16918945 | loss-std:  15.12766457
Step: 1 | Loss-mean:  20.76164627 | loss-std:   1.79104459
Step: 2 | Loss-mean:  12.72869396 | loss-std:   2.74927545
tick 110   kimg 112.9     time 2h 04m 10s   sec/tick 67.5    sec/kimg 65.92   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1066.77563477 | loss-std:  14.10127640
Step: 1 | Loss-mean:  20.86430740 | loss-std:   1.85720479
Step: 2 | Loss-mean:  12.86913872 | loss-std:   3.02849531
Step: 0 | Loss-mean: 1066.52075195 | loss-std:  13.87991142
Step: 1 | Loss-mean:  20.67802429 | loss-std:   1.64947116
Step: 2 | Loss-mean:  12.87223434 | loss-std:   2.98506737
Step: 0 | Loss-mean: 1067.94421387 | loss-std:  14.97950363
Step: 1 | Loss-mean:  20.67515564 | loss-std:   1.63062513
Step: 2 | Loss-mean:  12.67225742 | loss-std:   2.87477469
Step: 0 | Loss-mean: 1067.98876953 | loss-std:  14.53110695
Step: 1 | Loss-mean:  20.96468163 | loss-std:   2.07723117
Step: 2 | Loss-mean:  12.88489914 | loss-std:   3.30361342
tick 111   kimg 113.9     time 2h 05m 18s   sec/tick 67.6    sec/kimg 65.97   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1065.64550781 | loss-std:  13.73579788
Step: 1 | Loss-mean:  20.55727959 | loss-std:   1.76663995
Step: 2 | Loss-mean:  12.48207283 | loss-std:   2.79773593
Step: 0 | Loss-mean: 1067.01782227 | loss-std:  13.99424934
Step: 1 | Loss-mean:  20.77524376 | loss-std:   1.82172024
Step: 2 | Loss-mean:  12.62542534 | loss-std:   3.07583928
Step: 0 | Loss-mean: 1067.10009766 | loss-std:  14.65218639
Step: 1 | Loss-mean:  20.46982956 | loss-std:   1.49869585
Step: 2 | Loss-mean:  12.30873394 | loss-std:   2.56811643
Step: 0 | Loss-mean: 1068.16357422 | loss-std:  14.22458363
Step: 1 | Loss-mean:  20.62698174 | loss-std:   1.67409790
Step: 2 | Loss-mean:  12.34268188 | loss-std:   2.72104216
tick 112   kimg 114.9     time 2h 06m 25s   sec/tick 67.5    sec/kimg 65.88   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1068.38049316 | loss-std:  14.78287029
Step: 1 | Loss-mean:  20.84824371 | loss-std:   1.81355488
Step: 2 | Loss-mean:  13.03318596 | loss-std:   3.24500370
Step: 0 | Loss-mean: 1066.49865723 | loss-std:  13.29129601
Step: 1 | Loss-mean:  20.55711746 | loss-std:   1.72828507
